PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
1047, 156361705, -0.15293076634407043, 0.6735972166061401, 0.06705853343009949, 0.719987690448761, 9.298123359680176, -1.1399656534194946, 0.8515939116477966, 11.04201602935791, 8.624032974243164, -5.525849342346191, 
1048, 156370038, -0.15332062542438507, 0.6728383898735046, 0.06779948621988297, 0.720544695854187, 9.231046676635742, -1.266794204711914, 1.0098598003387451, 11.903425216674805, 10.539133071899414, -4.532734394073486, 
1049, 156378371, -0.1538425087928772, 0.6719762682914734, 0.06852291524410248, 0.7211692333221436, 9.081399917602539, -1.363537311553955, 1.3161472082138062, 13.121329307556152, 12.321626663208008, -3.145927906036377, 
1050, 156386704, -0.15450365841388702, 0.6710541248321533, 0.06924430280923843, 0.7218174338340759, 8.820418357849121, -1.4439760446548462, 1.6264333724975586, 14.476811408996582, 13.297736167907715, -2.0069656372070312, 
1051, 156395037, -0.1553017497062683, 0.6701444983482361, 0.07005371153354645, 0.7224128842353821, 8.69913387298584, -1.4324475526809692, 1.7002960443496704, 16.64818572998047, 12.594216346740723, -1.1925609111785889, 
1052, 156403370, -0.15620605647563934, 0.6692788004875183, 0.07095669209957123, 0.7229322791099548, 8.831611633300781, -1.28407883644104, 1.748834490776062, 18.526296615600586, 11.395905494689941, -0.9378015398979187, 
1053, 156411703, -0.15705983340740204, 0.6684752106666565, 0.07191774994134903, 0.7233955264091492, 8.93410873413086, -1.0132886171340942, 1.8017126321792603, 18.555776596069336, 10.029513359069824, -1.667909860610962, 
1054, 156420036, -0.15778249502182007, 0.6676821708679199, 0.07286098599433899, 0.7238760590553284, 8.965909004211426, -0.8369625210762024, 1.850508689880371, 17.137287139892578, 10.049415588378906, -2.959789752960205, 
1055, 156428369, -0.1583508402109146, 0.666831910610199, 0.07374490797519684, 0.7244459390640259, 8.89098834991455, -0.645622193813324, 2.0160293579101562, 15.152950286865234, 11.336761474609375, -4.085330963134766, 
1056, 156436702, -0.15878745913505554, 0.6659846901893616, 0.07453471422195435, 0.7250486016273499, 8.831487655639648, -0.3359849154949188, 2.2894139289855957, 12.979836463928223, 11.754656791687012, -4.721613883972168, 
1057, 156445035, -0.15905293822288513, 0.6651858687400818, 0.07519497722387314, 0.7256554365158081, 8.877110481262207, -0.07287595421075821, 2.4777028560638428, 9.987043380737305, 11.31708812713623, -5.080264091491699, 
1058, 156453368, -0.15913818776607513, 0.6644583344459534, 0.07570165395736694, 0.7262503504753113, 9.0044527053833, 0.13671715557575226, 2.4683687686920166, 6.685930252075195, 10.74873161315918, -5.493523597717285, 
1059, 156461701, -0.15902866423130035, 0.6638058423995972, 0.07609525322914124, 0.7268295288085938, 9.22647762298584, 0.3163059949874878, 2.5768094062805176, 3.597187042236328, 9.75713062286377, -6.160339832305908, 
