PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,
231, 44023978, 0.6544524431228638, 0.48685887455940247, -0.564923107624054, 0.1245889812707901, 8.02193546295166, 4.103267669677734, -0.8334710597991943, -42.64929962158203, -47.7121696472168, -60.13654327392578, -0.830078125, -0.335205078125, -0.124755859375, 
232, 44032311, 0.6541045904159546, 0.4875783324241638, -0.5658988356590271, 0.11905129253864288, 8.53036117553711, 5.5079193115234375, -0.6566685438156128, -35.879127502441406, -49.78041076660156, -48.25929641723633, -0.82373046875, -0.337646484375, -0.120849609375, 
233, 44040644, 0.654036283493042, 0.4878860414028168, -0.5667054653167725, 0.11423113942146301, 8.543052673339844, 6.411068916320801, -0.37357762455940247, -35.57270431518555, -40.714271545410156, -40.849769592285156, -0.81982421875, -0.346923828125, -0.117431640625, 
234, 44048977, 0.6545829772949219, 0.48780426383018494, -0.5670678615570068, 0.1095547080039978, 8.662741661071777, 6.867288589477539, -0.2934016287326813, -41.409454345703125, -30.23223114013672, -39.81258010864258, -0.81884765625, -0.343017578125, -0.115478515625, 
235, 44057310, 0.655516505241394, 0.4873071014881134, -0.5672988295555115, 0.10489178448915482, 8.693279266357422, 6.79625129699707, -0.07198096811771393, -47.30204772949219, -25.89952850341797, -41.01185607910156, -0.819091796875, -0.349853515625, -0.112548828125, 
236, 44065643, 0.6563866138458252, 0.4869762361049652, -0.5675133466720581, 0.0996975302696228, 8.657411575317383, 6.725424289703369, -0.15051351487636566, -49.63518524169922, -29.463623046875, -44.02195358276367, -0.814208984375, -0.35302734375, -0.112548828125, 
237, 44073976, 0.6575127840042114, 0.4862598478794098, -0.567765474319458, 0.09418585896492004, 8.438018798828125, 6.73834753036499, -0.17045998573303223, -57.3013801574707, -29.581119537353516, -44.83688735961914, -0.813720703125, -0.355224609375, -0.116455078125, 
238, 44082309, 0.6588348150253296, 0.485159695148468, -0.5681483745574951, 0.08811701089143753, 8.35023021697998, 6.731236934661865, -0.4149709641933441, -66.6539306640625, -32.28457260131836, -45.40092086791992, -0.809814453125, -0.3583984375, -0.114990234375, 
239, 44090642, 0.6599907279014587, 0.48383498191833496, -0.568909227848053, 0.08160018920898438, 8.302469253540039, 6.961539268493652, -0.8281091451644897, -71.45326232910156, -39.964359283447266, -46.06108474731445, -0.812744140625, -0.3623046875, -0.113525390625, 
240, 44098975, 0.6610895395278931, 0.4824003577232361, -0.5697987675666809, 0.07470125705003738, 8.182129859924316, 7.046996593475342, -1.071061611175537, -75.28836059570312, -43.75704574584961, -46.67002487182617, -0.805908203125, -0.36328125, -0.110107421875, 
241, 44107308, 0.6622147560119629, 0.4807512164115906, -0.5707667469978333, 0.067641980946064, 8.169168472290039, 7.087454795837402, -0.9438207149505615, -78.64462280273438, -45.37467956542969, -47.15867233276367, -0.804443359375, -0.36669921875, -0.110107421875, 
242, 44115641, 0.6635140776634216, 0.47894057631492615, -0.571647584438324, 0.05986781418323517, 7.9813313484191895, 7.015880107879639, -1.058531641960144, -86.90238952636719, -47.52397155761719, -51.93691635131836, -0.800537109375, -0.369140625, -0.108154296875, 
243, 44123974, 0.6656352281570435, 0.4771046042442322, -0.571485161781311, 0.052017975598573685, 7.670701503753662, 6.904301643371582, -1.3210532665252686, -92.18912506103516, -32.23971176147461, -61.01280212402344, -0.799072265625, -0.373046875, -0.104248046875, 
244, 44132307, 0.6689913868904114, 0.47551241517066956, -0.5695186257362366, 0.04457876831293106, 7.814497470855713, 7.0955305099487305, -1.2534140348434448, -93.6343994140625, -3.280660390853882, -70.8546142578125, -0.796142578125, -0.3759765625, -0.112548828125, 
245, 44140640, 0.6735458374023438, 0.47389835119247437, -0.5659875273704529, 0.037611983716487885, 8.057690620422363, 7.825502872467041, -1.1212518215179443, -96.82752990722656, 23.24362564086914, -79.16639709472656, -0.789306640625, -0.384033203125, -0.116943359375, 
246, 44148973, 0.6783952713012695, 0.472369909286499, -0.5618564486503601, 0.031048880890011787, 8.298787117004395, 8.678728103637695, -1.115942358970642, -94.68883514404297, 34.038307189941406, -78.2938232421875, -0.783447265625, -0.389404296875, -0.124755859375, 
247, 44157306, 0.6829407811164856, 0.4709073007106781, -0.5578576922416687, 0.025165360420942307, 8.36878776550293, 9.45688247680664, -1.0139644145965576, -86.81074523925781, 34.71162796020508, -72.25674438476562, -0.7763671875, -0.395263671875, -0.133056640625, 
248, 44165639, 0.6873306632041931, 0.46950003504753113, -0.5538526773452759, 0.019843783229589462, 8.233478546142578, 9.63318157196045, -0.8611835837364197, -81.061767578125, 37.325225830078125, -66.6091079711914, -0.76904296875, -0.402587890625, -0.141357421875, 
249, 44173972, 0.6915920376777649, 0.46806931495666504, -0.5498930215835571, 0.015148375183343887, 8.298531532287598, 9.584508895874023, -0.7166097164154053, -75.67342376708984, 39.94464111328125, -60.337623596191406, -0.7626953125, -0.404541015625, -0.150390625, 
250, 44182305, 0.6954926252365112, 0.46637749671936035, -0.5464929938316345, 0.011303124949336052, 8.174018859863281, 9.35509204864502, -0.6669491529464722, -69.54490661621094, 37.44215393066406, -46.4472770690918, -0.757568359375, -0.408203125, -0.15869140625, 
251, 44190638, 0.6989858746528625, 0.46436187624931335, -0.5437960028648376, 0.008551794104278088, 7.774526596069336, 8.980270385742188, -0.7295159101486206, -61.89778518676758, 34.71078109741211, -29.08918571472168, -0.749755859375, -0.41015625, -0.16650390625, 
252, 44198971, 0.7019376754760742, 0.46250787377357483, -0.5415879487991333, 0.007265973370522261, 7.883432865142822, 8.74653148651123, -0.7434237003326416, -46.00471115112305, 35.31413269042969, -12.914787292480469, -0.748779296875, -0.41357421875, -0.17041015625, 
253, 44207304, 0.7042982578277588, 0.46043163537979126, -0.5402894020080566, 0.007378892507404089, 7.932868957519531, 8.852410316467285, -0.42917585372924805, -34.035770416259766, 31.03050994873047, 7.936982154846191, -0.74755859375, -0.4140625, -0.181640625, 
254, 44215637, 0.7063984274864197, 0.45732763409614563, -0.5401787757873535, 0.00774481613188982, 7.596190452575684, 9.009995460510254, -0.24352572858333588, -40.60747146606445, 19.316368103027344, 25.719173431396484, -0.74609375, -0.4072265625, -0.1826171875, 
255, 44223970, 0.7082340717315674, 0.45380762219429016, -0.5407386422157288, 0.00806496199220419, 7.85051965713501, 8.96447467803955, 0.01752554066479206, -43.36547088623047, 10.574209213256836, 32.427127838134766, -0.74560546875, -0.4033203125, -0.1884765625, 
256, 44232303, 0.7096199989318848, 0.4498857259750366, -0.5421910881996155, 0.008442820981144905, 8.121030807495117, 8.776615142822266, 0.8054820895195007, -44.17363357543945, -1.0391730070114136, 41.781044006347656, -0.74609375, -0.39892578125, -0.19091796875, 
257, 44240636, 0.7106853127479553, 0.4446517527103424, -0.5451078414916992, 0.008282745257019997, 8.228271484375, 8.894091606140137, 1.485081672668457, -59.14506912231445, -20.91230583190918, 55.24620056152344, -0.747802734375, -0.38916015625, -0.19189453125, 
258, 44248969, 0.711555540561676, 0.4377261996269226, -0.5495737791061401, 0.0072915139608085155, 8.368978500366211, 9.022464752197266, 1.3129202127456665, -80.92198181152344, -42.386898040771484, 69.46334075927734, -0.756591796875, -0.378662109375, -0.1923828125, 
259, 44257302, 0.7118836045265198, 0.4294261336326599, -0.5556761622428894, 0.0062485020607709885, 8.243019104003906, 9.070857048034668, 0.4682967960834503, -91.63610076904297, -62.68988037109375, 89.13064575195312, -0.760009765625, -0.366455078125, -0.185546875, 
260, 44265635, 0.7118390202522278, 0.42061421275138855, -0.5624370574951172, 0.005796488840132952, 7.758627891540527, 8.644307136535645, -0.06466208398342133, -90.01592254638672, -68.43132781982422, 102.86724853515625, -0.768310546875, -0.354248046875, -0.18212890625, 
261, 44273968, 0.7114611864089966, 0.41181161999702454, -0.5693817138671875, 0.006237763445824385, 7.634709358215332, 8.306381225585938, -0.0865626186132431, -81.0783920288086, -67.65985870361328, 112.54061889648438, -0.779052734375, -0.337158203125, -0.17919921875, 
262, 44282301, 0.7108047604560852, 0.4030027687549591, -0.5764445066452026, 0.007580955978482962, 7.726394176483154, 8.210951805114746, 0.06703890860080719, -72.53278350830078, -65.86965942382812, 122.19559478759766, -0.788818359375, -0.319580078125, -0.17236328125, 
263, 44290634, 0.7098610401153564, 0.39398592710494995, -0.5837557315826416, 0.010102339088916779, 8.10885238647461, 8.438727378845215, -0.20287932455539703, -63.619197845458984, -64.06891632080078, 136.59666442871094, -0.793212890625, -0.299560546875, -0.16943359375, 
264, 44298967, 0.7087908387184143, 0.38374802470207214, -0.5917229056358337, 0.014739849604666233, 8.5054292678833, 8.92887020111084, -0.6228609681129456, -57.99720764160156, -59.81032180786133, 170.80096435546875, -0.806884765625, -0.28173828125, -0.16015625, 
265, 44307300, 0.7083926796913147, 0.3702309727668762, -0.6004716753959656, 0.02329873852431774, 8.994134902954102, 9.390741348266602, -1.3140133619308472, -61.72609329223633, -40.63905715942383, 239.5696563720703, -0.811279296875, -0.25, -0.15673828125, 
266, 44315633, 0.7084633111953735, 0.35432183742523193, -0.6091919541358948, 0.037697721272706985, 8.659793853759766, 8.407498359680176, -1.7749015092849731, -39.21413803100586, -5.950180530548096, 316.0631103515625, -0.8212890625, -0.21142578125, -0.15625, 
267, 44323966, 0.7084380984306335, 0.3383881449699402, -0.6169427633285522, 0.05468778312206268, 8.118581771850586, 7.433626174926758, -0.19349896907806396, -16.76873779296875, 15.320809364318848, 336.8153381347656, -0.833740234375, -0.169921875, -0.1533203125, 
268, 44332299, 0.7075611352920532, 0.3225368559360504, -0.6246280670166016, 0.07188398391008377, 8.408891677856445, 6.616125583648682, 0.3563641905784607, -10.211095809936523, 9.639777183532715, 338.48980712890625, -0.83935546875, -0.126953125, -0.1611328125, 
269, 44340632, 0.7062233686447144, 0.30619868636131287, -0.6320610642433167, 0.08938679844141006, 8.613539695739746, 6.211380958557129, 0.28474369645118713, -10.011582374572754, 9.96225643157959, 344.9534606933594, -0.841552734375, -0.082763671875, -0.1591796875, 
270, 44348965, 0.7044796943664551, 0.28966352343559265, -0.6390635371208191, 0.10677798837423325, 8.782349586486816, 5.715332508087158, 0.3602827787399292, -10.665909767150879, 10.403656959533691, 344.3066101074219, -0.84326171875, -0.035888671875, -0.16162109375, 
271, 44357298, 0.7010707855224609, 0.2738093137741089, -0.6467346549034119, 0.12354204803705215, 8.873220443725586, 5.167675018310547, 0.5587013959884644, -3.914632558822632, -14.27778434753418, 337.3326721191406, -0.846435546875, 0.009765625, -0.161376953125, 
272, 44365631, 0.6955733895301819, 0.2596201002597809, -0.6552568674087524, 0.13933280110359192, 8.728880882263184, 4.479250431060791, 0.4189412593841553, 9.887304306030273, -47.486671447753906, 319.91204833984375, -0.843994140625, 0.05078125, -0.156494140625, 
273, 44373964, 0.6891416907310486, 0.24704980850219727, -0.6635485887527466, 0.1541227102279663, 8.73870849609375, 3.77046799659729, 0.16169854998588562, 20.13095474243164, -60.52654266357422, 296.91937255859375, -0.84619140625, 0.089599609375, -0.146240234375, 
274, 44382297, 0.6824830174446106, 0.2362918257713318, -0.6709389686584473, 0.16800156235694885, 8.628915786743164, 3.1297261714935303, 0.052036963403224945, 31.675495147705078, -60.840335845947266, 268.9549255371094, -0.84326171875, 0.1279296875, -0.138916015625, 
275, 44390630, 0.6758957505226135, 0.22759583592414856, -0.677406907081604, 0.1802360564470291, 8.576398849487305, 2.7204010486602783, 0.04883015155792236, 37.67591857910156, -62.17695617675781, 232.8075714111328, -0.840087890625, 0.157470703125, -0.131103515625, 
276, 44398963, 0.6691725254058838, 0.22053523361682892, -0.6834222674369812, 0.19106654822826385, 9.02319622039795, 2.505312919616699, -0.08503229916095734, 41.42322540283203, -67.13628387451172, 201.96112060546875, -0.839111328125, 0.181396484375, -0.122314453125, 
277, 44407296, 0.6626904606819153, 0.21386758983135223, -0.6888273358345032, 0.20154134929180145, 9.49988079071045, 2.695819139480591, -0.15764518082141876, 42.54542541503906, -61.46179962158203, 192.8948211669922, -0.835205078125, 0.203125, -0.114501953125, 
278, 44415629, 0.6555852890014648, 0.20708495378494263, -0.6945356726646423, 0.2120000272989273, 9.746665000915527, 2.824683904647827, -0.26293304562568665, 42.35741424560547, -69.7620620727539, 196.0740203857422, -0.833740234375, 0.22802734375, -0.106201171875, 
279, 44423962, 0.6474769711494446, 0.20074930787086487, -0.7006077766418457, 0.2227603793144226, 9.811344146728516, 2.8198256492614746, -0.42264506220817566, 50.969688415527344, -83.47132110595703, 200.78445434570312, -0.830322265625, 0.251708984375, -0.095947265625, 
280, 44432295, 0.6392606496810913, 0.19346053898334503, -0.7066900134086609, 0.23347003757953644, 9.234375, 2.201012372970581, 0.2651991844177246, 42.356197357177734, -81.41817474365234, 207.57749938964844, -0.825439453125, 0.27587890625, -0.086181640625, 
281, 44440628, 0.6322603821754456, 0.18573002517223358, -0.7120229005813599, 0.24243514239788055, 8.219161987304688, 2.1644082069396973, -0.03145262598991394, 20.64825439453125, -66.43243408203125, 192.32412719726562, -0.822509765625, 0.302978515625, -0.074951171875, 
282, 44448961, 0.6263543367385864, 0.17791962623596191, -0.716134786605835, 0.2513485848903656, 7.6840949058532715, 2.779038667678833, -0.8640325665473938, 20.759504318237305, -44.769100189208984, 184.2024688720703, -0.81640625, 0.324462890625, -0.071044921875, 
283, 44457294, 0.6225919723510742, 0.1690918207168579, -0.7178840041160583, 0.2615910470485687, 7.464033603668213, 1.9617425203323364, -2.023202657699585, 27.9920597076416, 3.381897449493408, 193.10617065429688, -0.80859375, 0.34765625, -0.068115234375, 
284, 44465627, 0.6218467950820923, 0.15914340317249298, -0.716719388961792, 0.2725682556629181, 6.953258514404297, 0.41480013728141785, -1.0498687028884888, 29.131925582885742, 63.93830490112305, 192.206787109375, -0.796630859375, 0.367919921875, -0.075439453125, 
285, 44473960, 0.6222302317619324, 0.14902672171592712, -0.7149309515953064, 0.28194761276245117, 6.815211772918701, -0.2299083024263382, -0.43493008613586426, 11.804278373718262, 77.52029418945312, 174.79331970214844, -0.78466796875, 0.38916015625, -0.0859375, 
286, 44482293, 0.6217571496963501, 0.14003661274909973, -0.7134523391723633, 0.2911938428878784, 6.89189338684082, -0.47473686933517456, -0.472324401140213, 20.697128295898438, 61.815303802490234, 166.34471130371094, -0.773193359375, 0.410400390625, -0.09375, 
287, 44490626, 0.6202442049980164, 0.1322074979543686, -0.712577223777771, 0.30008718371391296, 6.9343109130859375, -0.5456953048706055, -0.6338077187538147, 26.74181365966797, 41.12390899658203, 157.33753967285156, -0.76318359375, 0.427734375, -0.10009765625, 
288, 44498959, 0.6178808212280273, 0.12536779046058655, -0.7121205925941467, 0.30885401368141174, 7.019590854644775, -0.8383813500404358, -0.7805567383766174, 33.76547622680664, 24.909191131591797, 150.75750732421875, -0.75439453125, 0.447265625, -0.105712890625, 
289, 44507292, 0.6143566370010376, 0.11961395293474197, -0.7122814655303955, 0.317669153213501, 7.126888751983643, -1.0374541282653809, -0.3651997148990631, 42.83827209472656, 3.7644097805023193, 146.6116943359375, -0.741455078125, 0.462158203125, -0.109130859375, 
290, 44515625, 0.6099398732185364, 0.11461517214775085, -0.7129583358764648, 0.32638493180274963, 7.2170844078063965, -1.2654706239700317, -0.33734330534935, 47.46243667602539, -12.798616409301758, 143.04139709472656, -0.735595703125, 0.47802734375, -0.109619140625, 
291, 44523958, 0.6052420139312744, 0.1099465936422348, -0.7137379050254822, 0.33492130041122437, 7.276631832122803, -1.6630243062973022, -0.5598081350326538, 48.45191955566406, -18.178802490234375, 139.8253173828125, -0.7265625, 0.493896484375, -0.109619140625, 
292, 44532291, 0.6006273031234741, 0.105632483959198, -0.7142838835716248, 0.34334710240364075, 7.162498950958252, -2.209625482559204, -0.5402389764785767, 51.27082061767578, -17.22071647644043, 134.58648681640625, -0.7177734375, 0.50390625, -0.108154296875, 
293, 44540624, 0.5960397720336914, 0.10190790891647339, -0.7147010564804077, 0.351502388715744, 7.4921464920043945, -2.4572904109954834, -0.6211504340171814, 54.04624557495117, -19.059133529663086, 126.37408447265625, -0.708984375, 0.5185546875, -0.10986328125, 
294, 44548957, 0.5914533138275146, 0.09856203943490982, -0.7150168418884277, 0.35947126150131226, 7.534607410430908, -2.5427818298339844, -0.8713170289993286, 55.810813903808594, -20.316970825195312, 120.84883117675781, -0.700439453125, 0.532470703125, -0.1123046875, 
295, 44557290, 0.5875181555747986, 0.09519179165363312, -0.7147892713546753, 0.36720216274261475, 7.789469242095947, -2.9560842514038086, -0.7325999140739441, 55.07340621948242, -9.681526184082031, 115.36666107177734, -0.692626953125, 0.54296875, -0.11474609375, 
296, 44565623, 0.584544837474823, 0.09152442961931229, -0.7139598727226257, 0.3744223415851593, 8.024975776672363, -3.3822665214538574, -0.5348168611526489, 49.4365119934082, 5.4541449546813965, 108.34674072265625, -0.68212890625, 0.5576171875, -0.11865234375, 
297, 44573956, 0.5821365714073181, 0.08813780546188354, -0.712756335735321, 0.38121822476387024, 8.292560577392578, -3.8732552528381348, -0.20975573360919952, 48.73748779296875, 12.062500953674316, 99.07989501953125, -0.6748046875, 0.563720703125, -0.12109375, 
298, 44582289, 0.5793934464454651, 0.08568038791418076, -0.7117168307304382, 0.38784196972846985, 8.732271194458008, -4.0333099365234375, 0.1404140591621399, 54.040069580078125, 2.3539326190948486, 90.2679214477539, -0.669189453125, 0.573486328125, -0.125244140625, 
299, 44590622, 0.5760853886604309, 0.08400388807058334, -0.7111818194389343, 0.3940678834915161, 8.88577651977539, -4.0901713371276855, -0.19671358168125153, 54.33561325073242, -11.706013679504395, 83.9671401977539, -0.663818359375, 0.57861328125, -0.129150390625, 
300, 44598955, 0.5725744366645813, 0.08293872326612473, -0.710754930973053, 0.40013402700424194, 8.768455505371094, -4.393672943115234, -0.6413480043411255, 57.270057678222656, -18.166690826416016, 77.0411148071289, -0.659423828125, 0.5849609375, -0.130615234375, 
301, 44607288, 0.5690829753875732, 0.08322617411613464, -0.7102588415145874, 0.40589475631713867, 8.940939903259277, -4.584456920623779, -0.6877406239509583, 65.26020812988281, -24.234806060791016, 68.11344909667969, -0.652587890625, 0.59228515625, -0.134521484375, 
302, 44615621, 0.5641616582870483, 0.08474725484848022, -0.7104877233505249, 0.41200345754623413, 9.224461555480957, -4.50027322769165, -0.41858363151550293, 75.93526458740234, -51.349605560302734, 60.717411041259766, -0.652099609375, 0.591796875, -0.132080078125, 
303, 44623954, 0.5574711561203003, 0.08837354183197021, -0.7119508981704712, 0.4177824854850769, 9.386408805847168, -4.518385410308838, -0.3529545068740845, 84.23548126220703, -89.43772888183594, 55.085121154785156, -0.6494140625, 0.599365234375, -0.133056640625, 
304, 44632287, 0.550037682056427, 0.09273624420166016, -0.7137222290039062, 0.42362654209136963, 9.424914360046387, -4.876826763153076, -0.18965362012386322, 89.5228042602539, -104.30765533447266, 46.99424362182617, -0.6484375, 0.603759765625, -0.129638671875, 
305, 44640620, 0.5432393550872803, 0.09735552221536636, -0.7150855660438538, 0.42902877926826477, 9.462446212768555, -5.186155319213867, 0.17785917222499847, 88.77660369873047, -96.68257141113281, 38.67525100708008, -0.651611328125, 0.601318359375, -0.128662109375, 
306, 44648953, 0.5374312400817871, 0.10135895758867264, -0.715947687625885, 0.43395063281059265, 9.340253829956055, -5.583611965179443, 0.4752122163772583, 80.99288940429688, -80.5718765258789, 32.87628936767578, -0.654052734375, 0.602294921875, -0.121826171875, 
307, 44657286, 0.5326933264732361, 0.10474160313606262, -0.7165614366531372, 0.43795743584632874, 8.919574737548828, -6.049219608306885, 0.5128723978996277, 67.43372344970703, -65.60894012451172, 26.248306274414062, -0.653076171875, 0.599853515625, -0.121826171875, 
308, 44665619, 0.5297942161560059, 0.10710743069648743, -0.7163906097412109, 0.44116947054862976, 8.476466178894043, -6.560722827911377, 0.249299556016922, 54.179019927978516, -36.92411804199219, 17.48971176147461, -0.653564453125, 0.602294921875, -0.120849609375, 
309, 44673952, 0.5293297171592712, 0.10855115205049515, -0.715199887752533, 0.4433012306690216, 7.915953159332275, -7.073241233825684, 0.2077552080154419, 39.449859619140625, -1.3983598947525024, 2.9988036155700684, -0.657470703125, 0.603759765625, -0.121826171875, 
310, 44682285, 0.5302150845527649, 0.10997490584850311, -0.7134674787521362, 0.4446818232536316, 7.775814056396484, -7.4829936027526855, 0.19777613878250122, 33.17240905761719, 14.713921546936035, -11.877565383911133, -0.656494140625, 0.60302734375, -0.125244140625, 
311, 44690618, 0.5311195850372314, 0.11245030164718628, -0.711814284324646, 0.44563165307044983, 7.68325138092041, -7.822503566741943, 0.2550557255744934, 36.12541961669922, 7.370828628540039, -24.608047485351562, -0.657958984375, 0.59765625, -0.130126953125, 
312, 44698951, 0.5310239791870117, 0.1167510524392128, -0.7108853459358215, 0.44612225890159607, 7.702167510986328, -7.9565324783325195, 0.045010022819042206, 42.04689025878906, -19.732837677001953, -39.305145263671875, -0.664306640625, 0.59423828125, -0.129150390625, 
313, 44707284, 0.5291255116462708, 0.12384866923093796, -0.7108220458030701, 0.44656455516815186, 7.584868907928467, -7.927148818969727, -0.5214781165122986, 59.5911865234375, -60.84159851074219, -54.133995056152344, -0.670166015625, 0.588134765625, -0.130126953125, 
314, 44715617, 0.5257119536399841, 0.13404715061187744, -0.7111255526542664, 0.44716787338256836, 7.351724624633789, -8.00400447845459, -0.9467642307281494, 84.0480728149414, -97.16436004638672, -73.7596206665039, -0.68017578125, 0.574951171875, -0.12451171875, 
315, 44723950, 0.5210118889808655, 0.147493377327919, -0.7115311622619629, 0.4477898180484772, 7.9526824951171875, -7.791901111602783, -0.25019633769989014, 109.46759796142578, -130.36402893066406, -97.018310546875, -0.69384765625, 0.56201171875, -0.11962890625, 
316, 44732283, 0.5151585936546326, 0.1627569943666458, -0.712232232093811, 0.4481595754623413, 8.632043838500977, -7.546398162841797, 0.785893976688385, 120.52651977539062, -155.52818298339844, -109.17828369140625, -0.708740234375, 0.545654296875, -0.11279296875, 
317, 44740616, 0.5095148682594299, 0.17830544710159302, -0.7129205465316772, 0.44760066270828247, 8.629592895507812, -7.339261054992676, 0.9653626084327698, 113.0849838256836, -157.15530395507812, -119.65463256835938, -0.7255859375, 0.53125, -0.102294921875, 
318, 44748949, 0.506076455116272, 0.19372263550758362, -0.7125204801559448, 0.4457276463508606, 8.07481861114502, -7.494110107421875, 0.7619150876998901, 100.54703521728516, -130.3844757080078, -144.0306396484375, -0.739501953125, 0.50732421875, -0.094970703125, 
319, 44757282, 0.5048519372940063, 0.20898005366325378, -0.7112242579460144, 0.4422803223133087, 8.343987464904785, -7.1453938484191895, 1.1794112920761108, 83.61360931396484, -105.6487808227539, -169.28753662109375, -0.75830078125, 0.485595703125, -0.087158203125, 
320, 44765615, 0.5046234130859375, 0.2232266068458557, -0.7092896699905396, 0.43867215514183044, 8.704913139343262, -6.627669811248779, 0.3755144774913788, 76.03105926513672, -85.81024932861328, -168.5012969970703, -0.772216796875, 0.46142578125, -0.08251953125, 
321, 44773948, 0.5061634182929993, 0.2358129769563675, -0.706254780292511, 0.4351956844329834, 8.617565155029297, -6.499528408050537, -0.12765929102897644, 67.00591278076172, -50.49961471557617, -165.3394317626953, -0.785400390625, 0.437255859375, -0.07763671875, 
322, 44782281, 0.5084855556488037, 0.24720902740955353, -0.7025790214538574, 0.43210336565971375, 9.070001602172852, -5.812033653259277, -0.26442354917526245, 63.74871063232422, -30.07663917541504, -157.96266174316406, -0.79638671875, 0.41650390625, -0.076171875, 
323, 44790614, 0.5104163885116577, 0.25820162892341614, -0.6990717053413391, 0.42907580733299255, 8.8192777633667, -5.385524272918701, -0.3127184808254242, 61.873748779296875, -32.44221878051758, -150.64308166503906, -0.80859375, 0.395751953125, -0.077392578125, 
324, 44798947, 0.5122057795524597, 0.26941871643066406, -0.6957358121871948, 0.4254536032676697, 8.931646347045898, -5.599456787109375, -0.29026463627815247, 57.23125076293945, -38.416439056396484, -155.602294921875, -0.818115234375, 0.373046875, -0.074951171875, 
325, 44807280, 0.5131044983863831, 0.28136709332466125, -0.6924352645874023, 0.4220072627067566, 9.06924057006836, -5.475775241851807, -0.4012160301208496, 67.13488006591797, -50.899559020996094, -155.9798126220703, -0.83154296875, 0.349853515625, -0.072021484375, 
326, 44815613, 0.5137808918952942, 0.2942344546318054, -0.6888846158981323, 0.4182029366493225, 8.581401824951172, -5.762136459350586, -0.5197374224662781, 72.54747009277344, -57.88508987426758, -166.97174072265625, -0.841064453125, 0.3271484375, -0.065185546875, 
327, 44823946, 0.5137094855308533, 0.3088085353374481, -0.6852310299873352, 0.4137614071369171, 8.846418380737305, -5.159575462341309, -0.187434583902359, 82.15514373779297, -76.75878143310547, -183.82452392578125, -0.8544921875, 0.300048828125, -0.06005859375, 
328, 44832279, 0.5121499300003052, 0.3244604468345642, -0.6822697520256042, 0.40857812762260437, 8.689133644104004, -5.007369041442871, -0.28405332565307617, 85.19354248046875, -104.83519744873047, -187.75149536132812, -0.862548828125, 0.26953125, -0.05322265625, 
329, 44840612, 0.5096707940101624, 0.34167686104774475, -0.6792232394218445, 0.40267667174339294, 8.529754638671875, -5.139854907989502, -0.5645633339881897, 93.97721099853516, -125.19706726074219, -203.07127380371094, -0.876953125, 0.240478515625, -0.036376953125, 
330, 44848945, 0.5064480900764465, 0.3606596887111664, -0.6757610440254211, 0.395956814289093, 9.161203384399414, -4.285351276397705, -0.2821756601333618, 104.59110260009766, -142.5219268798828, -222.78016662597656, -0.887451171875, 0.208984375, -0.022216796875, 
331, 44857278, 0.5034942030906677, 0.3799106478691101, -0.6716693043708801, 0.38861551880836487, 9.321621894836426, -3.3560643196105957, -0.25313204526901245, 102.53622436523438, -141.24249267578125, -235.6462860107422, -0.899658203125, 0.172119140625, -0.0029296875, 
332, 44865611, 0.5021694898605347, 0.39817941188812256, -0.6669758558273315, 0.38002949953079224, 9.27170181274414, -2.966628313064575, -0.040066324174404144, 79.18260955810547, -122.22016143798828, -245.5831756591797, -0.906982421875, 0.135009765625, 0.01171875, 
333, 44873944, 0.502285897731781, 0.41477853059768677, -0.6617946624755859, 0.37107357382774353, 9.066216468811035, -3.114252805709839, -0.20329056680202484, 58.66188049316406, -100.25321960449219, -244.7540740966797, -0.916015625, 0.10205078125, 0.023681640625, 
334, 44882277, 0.5040173530578613, 0.4299274682998657, -0.6560431718826294, 0.3615751564502716, 8.813518524169922, -3.0965256690979004, -0.32402437925338745, 37.66328811645508, -75.98643493652344, -245.0696258544922, -0.917724609375, 0.060791015625, 0.039306640625, 
335, 44890610, 0.5066483020782471, 0.44351089000701904, -0.6499488949775696, 0.3523808419704437, 8.945846557617188, -2.7273592948913574, -1.3338229656219482, 25.684261322021484, -57.754844665527344, -237.56072998046875, -0.925048828125, 0.026611328125, 0.047607421875, 
336, 44898943, 0.5078225135803223, 0.4570026993751526, -0.6443957090377808, 0.3435392379760742, 8.73268985748291, -1.8822498321533203, -1.6788524389266968, 34.71883010864258, -70.10938262939453, -221.70269775390625, -0.92431640625, -0.009765625, 0.05810546875, 
337, 44907276, 0.5076191425323486, 0.469465047121048, -0.6404184103012085, 0.33435022830963135, 8.786300659179688, -0.9952870607376099, -1.9409630298614502, 25.566967010498047, -91.53398895263672, -199.72665405273438, -0.922607421875, -0.0419921875, 0.06982421875, 
338, 44915609, 0.5080524682998657, 0.4797951281070709, -0.6364886164665222, 0.32643842697143555, 8.695194244384766, -0.717388927936554, -2.6986429691314697, 17.701351165771484, -67.31713104248047, -173.52102661132812, -0.9208984375, -0.068359375, 0.0859375, 
339, 44923942, 0.5098804235458374, 0.4884103834629059, -0.6317943930625916, 0.3198643922805786, 8.284111976623535, -1.0330703258514404, -2.226557493209839, 11.621752738952637, -33.639034271240234, -161.00294494628906, -0.924072265625, -0.0927734375, 0.08837890625, 
