PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,
29, 2859932698, 0.35082119703292847, 0.0019087254768237472, -0.0013496174942702055, 0.936439573764801, 0.0004996061325073242, -0.00025540590286254883, 0.086062490940094, 0.05917271599173546, -0.029336759820580482, 10.327919960021973, 0.9133139252662659, 0.5357857942581177, 1.3408410549163818, 0.37060546875, -0.4697265625, -0.407470703125, 
30, 2859941031, 0.35072147846221924, 0.0018936546985059977, -0.0012720351805910468, 0.9364770650863647, 0.000492095947265625, -0.0003663301467895508, 0.0860171914100647, 0.058323610574007034, -0.04279095306992531, 10.322484970092773, 0.9296814203262329, 0.5688281059265137, 1.463738203048706, 0.37353515625, -0.46875, -0.406982421875, 
31, 2859949364, 0.35062164068222046, 0.001893651089631021, -0.0012398379622027278, 0.9365144968032837, 0.0005921125411987305, -0.00030982494354248047, 0.0860021710395813, 0.07034090161323547, -0.035861141979694366, 10.320682525634766, 0.8934373259544373, 0.4752080738544464, 1.3458614349365234, 0.3720703125, -0.46728515625, -0.407470703125, 
32, 2859957697, 0.3505297005176544, 0.0018790083704516292, -0.0011646714992821217, 0.9365490078926086, 0.0005100369453430176, -0.0003451108932495117, 0.08575809001922607, 0.06041034311056137, -0.04013011232018471, 10.291391372680664, 0.901889979839325, 0.5489515066146851, 1.349012017250061, 0.373046875, -0.46826171875, -0.407470703125, 
33, 2859966030, 0.35053327679634094, 0.0018712648889049888, -0.001131113967858255, 0.9365478157997131, 0.0006250143051147461, -0.00030350685119628906, 0.08592623472213745, 0.07416784018278122, -0.035171087831258774, 10.311570167541504, 0.9036574363708496, 0.5932384729385376, 1.3603591918945312, 0.372802734375, -0.467529296875, -0.404052734375, 
34, 2859974363, 0.35043051838874817, 0.0018595948349684477, -0.0010580914095044136, 0.9365863800048828, 0.0005556941032409668, -0.0003057718276977539, 0.08621615171432495, 0.06603754311800003, -0.03557022660970688, 10.346360206604004, 0.8883913159370422, 0.5018212795257568, 1.5081276893615723, 0.37255859375, -0.46826171875, -0.406494140625, 
35, 2859982696, 0.35051217675209045, 0.0018461296567693353, -0.0010326147312298417, 0.9365558624267578, 0.0005497336387634277, -0.00028002262115478516, 0.08610934019088745, 0.06499647349119186, -0.03244651108980179, 10.333542823791504, 0.7875224351882935, 0.6510242223739624, 1.3436843156814575, 0.37548828125, -0.469970703125, -0.407470703125, 
36, 2859991029, 0.35041773319244385, 0.0018350916216149926, -0.0009563719504512846, 0.9365912675857544, 0.0004957318305969238, -0.0003783702850341797, 0.08577412366867065, 0.058779120445251465, -0.04412863776087761, 10.293314933776855, 0.9311926960945129, 0.5079174637794495, 1.3868699073791504, 0.372802734375, -0.46923828125, -0.404541015625, 
37, 2859999362, 0.35043007135391235, 0.0018424097215756774, -0.0009329947060905397, 0.9365866780281067, 0.0005646347999572754, -0.0004120469093322754, 0.08601874113082886, 0.06775888055562973, -0.04944760352373123, 10.322661399841309, 0.8554001450538635, 0.38348349928855896, 1.324755311012268, 0.37646484375, -0.469970703125, -0.406982421875, 
38, 2860007695, 0.35033801198005676, 0.0018330937018617988, -0.0008638300350867212, 0.9366211891174316, 0.0005912184715270996, -0.00035685300827026367, 0.0858355164527893, 0.07094945013523102, -0.04282384738326073, 10.300673484802246, 0.8490732908248901, 0.45410192012786865, 1.3508049249649048, 0.37353515625, -0.47119140625, -0.407470703125, 
39, 2860016028, 0.3503720164299011, 0.0018291918095201254, -0.0008410795126110315, 0.9366084933280945, 0.0005851984024047852, -0.00031495094299316406, 0.0860033631324768, 0.06947369128465652, -0.03662210330367088, 10.320825576782227, 0.8295809626579285, 0.5215442180633545, 1.4128938913345337, 0.372802734375, -0.47119140625, -0.405517578125, 
40, 2860024361, 0.3502766191959381, 0.0018144352361559868, -0.0007717946427874267, 0.9366442561149597, 0.0006389021873474121, -0.0003814101219177246, 0.08603453636169434, 0.0759042501449585, -0.04458973556756973, 10.324566841125488, 0.8247143030166626, 0.5231835246086121, 1.401393175125122, 0.373046875, -0.47021484375, -0.406982421875, 
41, 2860032694, 0.3501271903514862, 0.0018095917766913772, -0.0007468468393199146, 0.9367001056671143, 0.000466763973236084, -0.00021886825561523438, 0.08571285009384155, 0.055206213146448135, -0.02505827136337757, 10.28596019744873, 0.8527362942695618, 0.5623220801353455, 1.381670355796814, 0.373046875, -0.46728515625, -0.406982421875, 
42, 2860041027, 0.3500342071056366, 0.0017987580504268408, -0.0006761964177712798, 0.9367349147796631, 0.0006247162818908691, -0.0004684925079345703, 0.08585226535797119, 0.07424306869506836, -0.05495466664433479, 10.302695274353027, 0.8606511950492859, 0.48027974367141724, 1.365533471107483, 0.374267578125, -0.468994140625, -0.405029296875, 
43, 2860049360, 0.3501105010509491, 0.0018042513402178884, -0.0006487045320682228, 0.93670654296875, 0.0004966855049133301, -0.00042569637298583984, 0.08594340085983276, 0.05960464105010033, -0.05108560621738434, 10.313619613647461, 0.9342919588088989, 0.4421145021915436, 1.3083878755569458, 0.37255859375, -0.46875, -0.406982421875, 
44, 2860057693, 0.35001465678215027, 0.0017883984837681055, -0.0005758333136327565, 0.9367424249649048, 0.0005220174789428711, -0.00043082237243652344, 0.08574527502059937, 0.061864204704761505, -0.05051175504922867, 10.289854049682617, 0.8658251762390137, 0.555816113948822, 1.4079248905181885, 0.37353515625, -0.46875, -0.409423828125, 
45, 2860066026, 0.3499964475631714, 0.0017924592830240726, -0.0005531434435397387, 0.936749279499054, 0.0005766153335571289, -0.00023549795150756836, 0.08609533309936523, 0.0685863196849823, -0.027031490579247475, 10.331860542297363, 0.8980221748352051, 0.4377088248729706, 1.436202883720398, 0.373046875, -0.46923828125, -0.408935546875, 
46, 2860074359, 0.34990206360816956, 0.001782090519554913, -0.0004807512159459293, 0.9367846250534058, 0.0006007552146911621, -0.00031632184982299805, 0.08608084917068481, 0.07139229774475098, -0.03669892996549606, 10.330123901367188, 0.8851894736289978, 0.481893390417099, 1.38687002658844, 0.3740234375, -0.4697265625, -0.410888671875, 
47, 2860082692, 0.3499179184436798, 0.0017757666064426303, -0.000461935909697786, 0.9367786049842834, 0.000533759593963623, -0.0003514885902404785, 0.08592844009399414, 0.06326021999120712, -0.041058845818042755, 10.311834335327148, 0.7953092455863953, 0.5512824654579163, 1.4242156744003296, 0.3740234375, -0.466552734375, -0.406494140625, 
48, 2860091025, 0.34981757402420044, 0.001763915061019361, -0.0003858156851492822, 0.9368161559104919, 0.00046694278717041016, -0.00021892786026000977, 0.08592754602432251, 0.05536625161767006, -0.025098029524087906, 10.311723709106445, 0.92619788646698, 0.5196231603622437, 1.4753414392471313, 0.375, -0.466552734375, -0.409912109375, 
49, 2860099358, 0.34985387325286865, 0.0017588004702702165, -0.00035764259519055486, 0.9368026256561279, 0.0004279613494873047, -0.0003746151924133301, 0.08598953485488892, 0.05054263025522232, -0.04369177669286728, 10.31916618347168, 0.9185393452644348, 0.5816096663475037, 1.366942048072815, 0.373046875, -0.46923828125, -0.407470703125, 
50, 2860107691, 0.34976160526275635, 0.0017473705811426044, -0.00029164127772673965, 0.9368371367454529, 0.0005868673324584961, -0.0005020499229431152, 0.08602172136306763, 0.07042688876390457, -0.060248397290706635, 10.323019027709961, 0.7999197244644165, 0.4658588767051697, 1.357285499572754, 0.3720703125, -0.46826171875, -0.408935546875, 
51, 2860116024, 0.34978416562080383, 0.0017402955563738942, -0.000266869057668373, 0.9368287920951843, 0.00042998790740966797, -0.0003845691680908203, 0.08589845895767212, 0.05076006427407265, -0.04490652307868004, 10.308236122131348, 0.8545549511909485, 0.5671888589859009, 1.3521627187728882, 0.371826171875, -0.46923828125, -0.405029296875, 
52, 2860124357, 0.34969663619995117, 0.0017281295731663704, -0.00018933104001916945, 0.936861515045166, 0.0004819035530090332, -0.00046437978744506836, 0.0861588716506958, 0.05702826380729675, -0.05432865768671036, 10.339489936828613, 0.9430007934570312, 0.5303810834884644, 1.2900992631912231, 0.3740234375, -0.468017578125, -0.407470703125, 
53, 2860132690, 0.34968438744544983, 0.0017181567382067442, -0.0001730950752971694, 0.9368661046028137, 0.000507056713104248, -0.0003466606140136719, 0.08609730005264282, 0.06084887310862541, -0.041601210832595825, 10.332088470458984, 0.7495365142822266, 0.5547146201133728, 1.3634072542190552, 0.373046875, -0.466552734375, -0.404541015625, 
54, 2860141023, 0.34959104657173157, 0.0017058366211131215, -0.00010165461571887136, 0.9369009733200073, 0.000667870044708252, -0.00037032365798950195, 0.08602195978164673, 0.07940280437469482, -0.04318846017122269, 10.32305908203125, 0.8655946254730225, 0.5032300353050232, 1.3736785650253296, 0.370361328125, -0.470703125, -0.405029296875, 
55, 2860149356, 0.34975025057792664, 0.0016965128015726805, -0.00008148785855155438, 0.9368414282798767, 0.0005241632461547852, -0.0003268718719482422, 0.08611279726028442, 0.06290171295404434, -0.0392264649271965, 10.333948135375977, 0.815198540687561, 0.5575194358825684, 1.3422369956970215, 0.370849609375, -0.47021484375, -0.406005859375, 
56, 2860157689, 0.34965789318084717, 0.0016867992235347629, -0.0000032632808597554686, 0.9368759393692017, 0.000515282154083252, -0.000469207763671875, 0.08612924814224243, 0.06112178787589073, -0.05497043952345848, 10.335933685302734, 0.9656822681427002, 0.5042418241500854, 1.3591424226760864, 0.3740234375, -0.467529296875, -0.406494140625, 
57, 2860166022, 0.34963804483413696, 0.0016874026041477919, 0.000015639028788427822, 0.9368833899497986, 0.0005262494087219238, -0.0002898573875427246, 0.08609765768051147, 0.06254895031452179, -0.0336335226893425, 10.332139015197754, 0.8404030203819275, 0.4316766858100891, 1.4722806215286255, 0.3720703125, -0.46875, -0.407958984375, 
58, 2860174355, 0.3495430052280426, 0.0016808698419481516, 0.00009092654363485053, 0.9369188547134399, 0.000538170337677002, -0.00017440319061279297, 0.08588337898254395, 0.06396166980266571, -0.01963968575000763, 10.30642318725586, 0.9422323107719421, 0.4471348822116852, 1.4035704135894775, 0.3720703125, -0.4677734375, -0.406494140625, 
59, 2860182688, 0.3495440185070038, 0.0016826448263600469, 0.00011536321107996628, 0.9369184970855713, 0.0004862546920776367, -0.0001767873764038086, 0.08597487211227417, 0.05777294933795929, -0.020024539902806282, 10.317401885986328, 0.9207548499107361, 0.4410514831542969, 1.4822444915771484, 0.37548828125, -0.470458984375, -0.408935546875, 
60, 2860191021, 0.349443256855011, 0.001659981906414032, 0.00018128442752640694, 0.9369561076164246, 0.0004315972328186035, -0.0004551410675048828, 0.08591604232788086, 0.050958212465047836, -0.053625550121068954, 10.310346603393555, 0.743133008480072, 0.6110403537750244, 1.4844601154327393, 0.370361328125, -0.4716796875, -0.406982421875, 
61, 2860199354, 0.34952664375305176, 0.0016547386767342687, 0.00021075253607705235, 0.9369250535964966, 0.0004996061325073242, -0.0004304051399230957, 0.08606892824172974, 0.05925120413303375, -0.05048947036266327, 10.328693389892578, 0.9263643622398376, 0.5491948127746582, 1.4785816669464111, 0.37255859375, -0.46923828125, -0.407958984375, 
62, 2860207687, 0.3494354486465454, 0.0016496824100613594, 0.0002763726806733757, 0.9369590878486633, 0.0004048943519592285, -0.000268399715423584, 0.0856705904006958, 0.04858926311135292, -0.03220925107598305, 10.28088092803955, 0.8255981206893921, 0.3837268650531769, 1.3462074995040894, 0.3740234375, -0.46875, -0.407470703125, 
63, 2860216020, 0.3494255542755127, 0.0016519841738045216, 0.00030445316224358976, 0.9369627833366394, 0.0003975033760070801, -0.0003160834312438965, 0.08605265617370605, 0.04705599322915077, -0.03653932362794876, 10.326738357543945, 0.9538100957870483, 0.435249924659729, 1.3348474502563477, 0.370361328125, -0.4697265625, -0.404541015625, 
64, 2860224353, 0.3493283987045288, 0.0016435108846053481, 0.00038177261012606323, 0.9369990229606628, 0.0005910396575927734, -0.00032383203506469727, 0.08585536479949951, 0.07028716057538986, -0.03761710599064827, 10.303064346313477, 0.9588047862052917, 0.48319971561431885, 1.4379191398620605, 0.373046875, -0.46923828125, -0.407470703125, 
65, 2860232686, 0.34930118918418884, 0.001643206225708127, 0.0004129878361709416, 0.9370090961456299, 0.0005540251731872559, -0.00029522180557250977, 0.08597725629806519, 0.06582780927419662, -0.03407999128103256, 10.3176908493042, 0.9736356735229492, 0.4663968086242676, 1.3642783164978027, 0.37548828125, -0.468505859375, -0.410888671875, 
66, 2860241019, 0.3492043912410736, 0.0016289493069052696, 0.00047984335105866194, 0.9370452165603638, 0.0005486607551574707, -0.00028401613235473633, 0.08588576316833496, 0.0651087537407875, -0.032955069094896317, 10.306711196899414, 0.7966923117637634, 0.507251501083374, 1.43415367603302, 0.37353515625, -0.46875, -0.408447265625, 
67, 2860249352, 0.34928902983665466, 0.0016228335443884134, 0.0005068168393336236, 0.9370136260986328, 0.0005238056182861328, -0.0004247426986694336, 0.08608555793762207, 0.06211138516664505, -0.049747273325920105, 10.330689430236816, 0.8887754678726196, 0.5311239361763, 1.404748558998108, 0.37109375, -0.4677734375, -0.406982421875, 
68, 2860257685, 0.3491923213005066, 0.00161674153059721, 0.0005796548211947083, 0.9370496273040771, 0.0005480051040649414, -0.0003052949905395508, 0.08631366491317749, 0.06515910476446152, -0.03538462892174721, 10.358061790466309, 0.9125455021858215, 0.431023508310318, 1.429850459098816, 0.37451171875, -0.469970703125, -0.406005859375, 
69, 2860266018, 0.34918537735939026, 0.0016126863192766905, 0.00060753506841138, 0.9370522499084473, 0.00043660402297973633, -0.00032532215118408203, 0.08605408668518066, 0.05166624113917351, -0.037758853286504745, 10.326910972595215, 0.9099969863891602, 0.5078790783882141, 1.377047061920166, 0.37451171875, -0.464599609375, -0.406982421875, 
70, 2860274351, 0.34909743070602417, 0.0016066000098362565, 0.0006707606371492147, 0.937084972858429, 0.00036728382110595703, -0.00041931867599487305, 0.08611589670181274, 0.04407581686973572, -0.05032024905085564, 10.334320068359375, 0.7895715832710266, 0.385455846786499, 1.310078501701355, 0.373291015625, -0.470703125, -0.405517578125, 
71, 2860282684, 0.3491477370262146, 0.001604979857802391, 0.0006905650370754302, 0.9370662569999695, 0.00045686960220336914, -0.00024378299713134766, 0.08603852987289429, 0.05482654273509979, -0.029255127534270287, 10.32503604888916, 0.8128037452697754, 0.43463510274887085, 1.3426854610443115, 0.37353515625, -0.4697265625, -0.408447265625, 
72, 2860291017, 0.34905996918678284, 0.0015922338934615254, 0.0007635240908712149, 0.9370989203453064, 0.0004984140396118164, -0.00014269351959228516, 0.08605331182479858, 0.05981207266449928, -0.017123905941843987, 10.326809883117676, 0.8840112090110779, 0.5192133188247681, 1.30974543094635, 0.37255859375, -0.46875, -0.406005859375, 
73, 2860299350, 0.3490893244743347, 0.0015902230516076088, 0.0007906804676167667, 0.937087893486023, 0.0005689263343811035, -0.00016576051712036133, 0.08580988645553589, 0.06762614101171494, -0.018646221607923508, 10.29760456085205, 0.9063085913658142, 0.4638226330280304, 1.4149560928344727, 0.3720703125, -0.47119140625, -0.406982421875, 
74, 2860307683, 0.34899789094924927, 0.0015769393648952246, 0.0008602140005677938, 0.9371219277381897, 0.0004698038101196289, -0.00022834539413452148, 0.08591699600219727, 0.05561864376068115, -0.02617025375366211, 10.31045913696289, 0.837905764579773, 0.5083785653114319, 1.3735507726669312, 0.37255859375, -0.47021484375, -0.407958984375, 
75, 2860316016, 0.3489684760570526, 0.0015723664546385407, 0.0008886385476216674, 0.9371328353881836, 0.0005393028259277344, -0.00020265579223632812, 0.08603942394256592, 0.06402631103992462, -0.02311866171658039, 10.325150489807129, 0.8901331424713135, 0.5049974322319031, 1.4344098567962646, 0.374755859375, -0.469482421875, -0.403076171875, 
76, 2860324349, 0.34887322783470154, 0.0015600667102262378, 0.0009579606121405959, 0.9371682405471802, 0.0005748867988586426, -0.0003895759582519531, 0.08616375923156738, 0.06828450411558151, -0.04557984322309494, 10.340073585510254, 0.8408768773078918, 0.4939320683479309, 1.434333086013794, 0.372314453125, -0.46875, -0.405517578125, 
77, 2860332682, 0.34897956252098083, 0.0015558836748823524, 0.0009799025719985366, 0.9371286630630493, 0.00046557188034057617, -0.0002898573875427246, 0.085765540599823, 0.05587124451994896, -0.034784041345119476, 10.292275428771973, 0.8015334606170654, 0.4709817171096802, 1.3736529350280762, 0.37353515625, -0.46875, -0.406005859375, 
78, 2860341015, 0.34889400005340576, 0.00154479022603482, 0.0010511336149647832, 0.9371604919433594, 0.0004423856735229492, -0.0003234744071960449, 0.08596444129943848, 0.05308840051293373, -0.03881847858428955, 10.316144943237305, 0.8707687258720398, 0.48968011140823364, 1.2917897701263428, 0.373291015625, -0.470703125, -0.405029296875, 
79, 2860349348, 0.3489190638065338, 0.0015384271973744035, 0.0010784942423924804, 0.9371510148048401, 0.0005152225494384766, -0.00017720460891723633, 0.08590251207351685, 0.06105750426650047, -0.020010633394122124, 10.308720588684082, 0.8626617789268494, 0.5229145884513855, 1.3637274503707886, 0.375, -0.471923828125, -0.406982421875, 
80, 2860357681, 0.34882640838623047, 0.0015313596231862903, 0.0011481964029371738, 0.9371854662895203, 0.0004432797431945801, -0.00040924549102783203, 0.08593523502349854, 0.0525619238615036, -0.047861289232969284, 10.312649726867676, 0.8699490427970886, 0.43125399947166443, 1.4052097797393799, 0.37548828125, -0.469970703125, -0.407470703125, 
81, 2860366014, 0.3488527834415436, 0.0015270126750692725, 0.0011744616786018014, 0.9371756315231323, 0.00048553943634033203, -0.0003241300582885742, 0.08582794666290283, 0.058267056941986084, -0.038897160440683365, 10.299764633178711, 0.8541962504386902, 0.48852747678756714, 1.3573367595672607, 0.372314453125, -0.46923828125, -0.405029296875, 
